Brand,Model,Kilometers,Year,Fuel Type,Transmission Type,Engine Capacity (CC),Body Type,Price_EGP,Condition,Trim,Location,Origin,Horsepower,Color,Source,Source_URL,Source_ID,Collected_At
BMW,X5,3000,2023,Benzine,Automatic,4400,SUV,"EGP 6,550,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7072,
Renault,Logan,200000,2010,Benzine,Manual,,,"EGP 300,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7073,
Chevrolet,N300,150000,2015,Benzine,Manual,1200,Van / Bus,"EGP 250,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7074,
Ford,Focus,129000,2014,Benzine,Automatic,1600,Sedan,"EGP 560,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7075,
Mercedes-Benz,C180,30000,2023,Benzine,Automatic,1500,Sedan,"EGP 3,050,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7076,
Speranza,A516,200000,2010,Benzine,Automatic,1600,Sedan,"EGP 200,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7077,
BMW,X2,138000,2019,Benzine,Automatic,,SUV,"EGP 1,320,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7078,
Skoda,Octavia,29000,2022,Benzine,Automatic,1400,Sedan,"EGP 1,650,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7079,
Chevrolet,Aveo,163000,2006,Benzine,Manual,1500,Sedan,"EGP 280,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7080,
Mercedes-Benz,200,500000,1984,Benzine,Manual,2000,Sedan,"EGP 250,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7081,
Kia,Xceed,4000,2024,Benzine,Automatic,1500,Hatchback,"EGP 1,450,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7082,
Mercedes-Benz,S560,65000,2018,Benzine,Automatic,4000,Sedan,"EGP 5,950,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7083,
Brilliance,Galena,170000,2010,Benzine,Automatic,2000,Sedan,"EGP 260,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7084,
Land Rover,Discovery Sport,155000,2016,Benzine,Automatic,,4X4,"EGP 2,100,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7085,
Chevrolet,Lanos,300000,2016,Natural Gas,Manual,1500,Sedan,"EGP 300,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7086,
Fiat,Uno,100000,1993,Benzine,Manual,1100,Hatchback,"EGP 105,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7087,
Daewoo,Nubira,297000,1998,Benzine,Automatic,1600,Sedan,"EGP 220,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7088,
Geely,Emgrand 7,250000,2017,Benzine,Manual,1500,Sedan,"EGP 280,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7089,
Opel,Corsa,260000,1999,Benzine,Manual,1200,Hatchback,"EGP 175,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7090,
Mercedes-Benz,C180,98000,2018,Benzine,Automatic,,Sedan,"EGP 1,950,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7091,
BMW,320,210000,2015,Benzine,Automatic,2000,Sedan,"EGP 1,100,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7092,
Jeep,Wrangler,182000,2013,Benzine,Automatic,3600,4X4,"EGP 1,300,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7093,
Daewoo,Matiz,250000,1999,Benzine,Manual,800,Hatchback,"EGP 125,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7094,
Suzuki,Van,19999,2015,Benzine,Manual,1200,Van / Bus,"EGP 260,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7095,
Volkswagen,Golf,20400,2004,Benzine,Automatic,1600,Hatchback,"EGP 350,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7096,
Volkswagen,Caddy,139000,2020,Benzine,Automatic,1400,MPV,"EGP 1,100,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7097,
Toyota,Corolla,250000,2008,Benzine,Automatic,1600,Sedan,"EGP 480,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7098,
Changan,Benni mini,62000,2016,Benzine,Automatic,999,Hatchback,"EGP 260,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7099,
Peugeot,208,185000,2016,Benzine,Automatic,,Sedan,"EGP 530,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7100,
Fiat,127,1,1985,Benzine,Manual,,,"EGP 55,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7101,
Mercedes-Benz,CLA 180,210000,2015,Benzine,Automatic,,Sedan,"EGP 1,150,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7102,
BMW,520,117000,2019,Benzine,Automatic,,Sports / Coupe,"EGP 2,200,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7103,
Nissan,Sentra,75000,2023,Benzine,Automatic,1600,Sedan,"EGP 750,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7104,
Volkswagen,Beetle,10000,1978,Benzine,Manual,1200,Small city car,"EGP 95,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7105,
Ford,B-Max,154000,2014,Benzine,Automatic,1600,Hatchback,"EGP 510,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7106,
Peugeot,207,170000,2011,Benzine,Automatic,,Hatchback,"EGP 390,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7107,
Mercedes-Benz,C180,10800,2024,Benzine,Automatic,1500,Sedan,"EGP 2,850,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7108,
Jetour,T2,12000,2025,Benzine,Automatic,1500,SUV,"EGP 1,700,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7109,
Chery,Arrizo 5,52000,2023,Benzine,Manual,1600,Sedan,"EGP 550,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7110,
Proton,Waja,290000,2006,Benzine,Automatic,,,"EGP 300,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7111,
Hyundai,Getz,145000,2010,Benzine,Automatic,1600,Hatchback,"EGP 410,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7112,
Renault,Megane,163000,2006,Benzine,Automatic,1600,Sedan,"EGP 400,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7113,
Renault,Rainbow,240000,1999,Benzine,Manual,1300,Sedan,"EGP 160,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7114,
Opel,Insignia,140000,2018,Benzine,Automatic,1500,Sedan,"EGP 1,100,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7115,
Suzuki,Maruti,77500,2007,Benzine,Manual,,Hatchback,"EGP 135,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7116,
Skoda,Octavia,1900,1999,Benzine,Manual,1600,Sedan,"EGP 345,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7117,
Porsche,Macan,49000,2022,Benzine,Automatic,,SUV,"EGP 4,200,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7118,
Chevrolet,Lanos,170000,2009,Benzine,Manual,1500,Estate,"EGP 260,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7119,
Fiat,127,45000,1982,Hybrid,Manual,1300,Sedan,"EGP 45,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7120,
Suzuki,Swift,50000,2022,Benzine,Automatic,1200,Hatchback,"EGP 650,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7121,
BYD,F3,200000,2015,Benzine,Manual,1500,Sedan,"EGP 270,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7122,
BYD,F3,250000,2015,Benzine,Manual,1600,Sedan,"EGP 375,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7123,
Chery,Arrizo 5,36000,2024,Benzine,Automatic,,Sedan,"EGP 620,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7124,
Chevrolet,Aveo,330000,2006,Benzine,Manual,1600,Sedan,"EGP 275,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7125,
BMW,340,50000,2018,Benzine,Automatic,3000,Sedan,"EGP 3,500,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7126,
Renault,Logan,41000,2016,Benzine,Automatic,1600,Sedan,"EGP 460,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7127,
Porsche,Macan,62000,2022,Benzine,Automatic,,SUV,"EGP 3,800,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7128,
Porsche,Cayenne,26000,2021,Benzine,Automatic,,4X4,"EGP 7,500,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7129,
BMW,X6 M,10000,2025,Benzine,Automatic,4400,4X4,"EGP 8,000,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7130,
Fiat,128,120000,1988,Benzine,Manual,1300,Sedan,"EGP 60,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7131,
Hyundai,Accent,220000,2009,Benzine,Manual,1500,Sedan,"EGP 350,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7132,
Peugeot,206,300000,2004,Benzine,Manual,1400,Hatchback,"EGP 190,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7133,
Chevrolet,Aveo,210000,2013,Benzine,Automatic,1500,Sedan,"EGP 420,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7134,
Peugeot,3008,165000,2015,Benzine,Automatic,1600,Estate,"EGP 590,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7135,
Fiat,128,50000,1984,Benzine,Manual,1200,Sedan,"EGP 70,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7136,
Chery,Envy,151000,2018,Benzine,Manual,1500,Sedan,"EGP 350,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7137,
Volkswagen,Tiguan,175000,2016,Benzine,Automatic,1400,SUV,"EGP 1,100,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7138,
Kia,Shuma,255000,1998,Benzine,Automatic,,,"EGP 220,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7139,
Kia,Cerato,880000,2019,Benzine,Automatic,1600,Sedan,"EGP 920,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7140,
Mercedes-Benz,A200,14000,2022,Benzine,Automatic,2000,Sedan,"EGP 3,950,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7141,
Skoda,Fabia,225000,2009,Benzine,Manual,1500,Hatchback,"EGP 400,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7142,
Peugeot,3008,180000,2022,Benzine,Automatic,1600,Hatchback,"EGP 1,375,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7143,
Jeep,Cherokee,200000,1995,Benzine,Manual,2000,4X4,"EGP 250,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7144,
BMW,116,180000,1997,Benzine,Automatic,,Sedan,"EGP 450,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7145,
Lada,Granta,155000,2020,Benzine,Manual,1600,Sedan,"EGP 300,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7146,
Volkswagen,Beetle,100000,1975,Benzine,Manual,,,"EGP 75,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7147,
Jetour,X95,80000,2022,Benzine,Automatic,,SUV,"EGP 1,120,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7148,
Daewoo,Lanos,500000,2005,Natural Gas,Manual,1500,Sedan,"EGP 225,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7149,
Alfa Romeo,Giulia,150000,2015,Benzine,Automatic,2000,Hatchback,"EGP 680,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7150,
Hyundai,Elantra,65000,2021,Benzine,Automatic,,Sedan,"EGP 1,100,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7151,
Renault,Megane,333000,2006,Benzine,Automatic,1600,Sedan,"EGP 280,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7152,
Mercedes-Benz,E240,260000,2004,Benzine,Automatic,2500,Sedan,"EGP 800,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7153,
Mercedes-Benz,C180,133000,2009,Benzine,Automatic,1600,Sedan,"EGP 1,150,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7154,
Mazda,3,260000,2017,Benzine,Automatic,1600,Sedan,"EGP 670,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7155,
Kia,Rio,255000,2003,Benzine,Manual,,,"EGP 235,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7156,
Honda,Civic,132322,1991,Benzine,Automatic,1600,Sedan,"EGP 245,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7157,
Fiat,500X,9000,2024,Benzine,Automatic,1400,Hatchback,"EGP 890,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7158,
Mitsubishi,,1,1998,Benzine,Automatic,,,"EGP 235,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7159,
Brilliance,FRV,200000,2010,Benzine,Manual,,,"EGP 290,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7160,
Chery,Envy,150000,2014,Benzine,Manual,1500,Sedan,"EGP 320,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7161,
Renault,Fluence,134000,2015,Benzine,Automatic,1600,Sedan,"EGP 520,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7162,
Ford,Fiesta,100000,2000,Benzine,Manual,1300,Hatchback,"EGP 160,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7163,
Kia,Carens,285000,2011,Benzine,Automatic,1600,SUV,"EGP 680,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7164,
Chery,Tiggo 4 Pro,23000,2025,Benzine,Automatic,1500,Hatchback,"EGP 890,000",used,,,,,,Kaggle - Egyptian Used Car Price Dataset,https://www.kaggle.com/datasets/alyahmedts13/egyptian-used-car-price-dataset/data,kaggle-used-7165,
